bond_coeff	275	harmonic	0.1736	33.5803
bond_coeff	276	harmonic	0.1236	35.4163
bond_coeff	277	harmonic	0.1079	43.0610
bond_coeff	278	harmonic	0.3875	52.5192
bond_coeff	279	harmonic	0.0284	43.4137
bond_coeff	280	harmonic	0.1462	46.1339
bond_coeff	281	harmonic	0.1450	40.9220
bond_coeff	282	harmonic	0.0556	36.5326
bond_coeff	283	harmonic	0.0817	31.2712
bond_coeff	284	harmonic	0.0115	37.9014
bond_coeff	285	harmonic	7.7882	9.6766
bond_coeff	286	harmonic	0.3519	25.1739
bond_coeff	287	harmonic	0.2192	15.7540
bond_coeff	288	harmonic	0.5674	25.5138
bond_coeff	289	harmonic	0.1832	19.1686
bond_coeff	290	harmonic	0.5588	20.4166
bond_coeff	291	harmonic	0.0046	23.8703
bond_coeff	292	harmonic	0.0033	23.4642
bond_coeff	293	harmonic	0.0026	27.2160
bond_coeff	294	harmonic	0.0094	30.1559
bond_coeff	295	harmonic	0.0098	33.9655
bond_coeff	296	harmonic	0.0040	25.5041
bond_coeff	297	harmonic	0.0100	29.4187
bond_coeff	298	harmonic	0.0234	27.7676
bond_coeff	299	harmonic	0.0089	35.9097
bond_coeff	300	harmonic	0.0236	34.3880
bond_coeff	301	harmonic	0.0301	40.1417
bond_coeff	302	harmonic	0.0110	37.9430
bond_coeff	303	harmonic	0.0037	40.8737
bond_coeff	304	harmonic	0.0098	41.8746
bond_coeff	305	harmonic	0.0130	40.9158
bond_coeff	306	harmonic	0.0137	33.6698
bond_coeff	307	harmonic	0.0349	36.7310
bond_coeff	308	harmonic	0.0217	42.5313
bond_coeff	309	harmonic	0.0249	54.3875
bond_coeff	310	harmonic	0.0602	47.5100
bond_coeff	311	harmonic	0.0249	47.3314
bond_coeff	312	harmonic	0.1133	42.5100
bond_coeff	313	harmonic	0.0389	38.5173
bond_coeff	314	harmonic	0.0859	34.1343
bond_coeff	315	harmonic	0.0213	42.4927
bond_coeff	316	harmonic	2.5699	22.1535
bond_coeff	317	harmonic	6.4037	10.7810
bond_coeff	318	harmonic	2.8509	19.1567
bond_coeff	319	harmonic	0.1009	10.3131
bond_coeff	320	harmonic	0.0465	15.0240
bond_coeff	321	harmonic	0.0016	19.7073
bond_coeff	322	harmonic	0.0003	20.8264
bond_coeff	323	harmonic	0.0003	24.9615
bond_coeff	324	harmonic	0.0003	28.0716
bond_coeff	325	harmonic	0.0002	32.2184
bond_coeff	326	harmonic	0.0082	29.8129
bond_coeff	327	harmonic	0.0216	32.1434
bond_coeff	328	harmonic	0.0478	27.2714
bond_coeff	329	harmonic	0.0135	37.4863
bond_coeff	330	harmonic	0.0436	32.8392
bond_coeff	331	harmonic	0.0448	37.7023
bond_coeff	332	harmonic	0.0179	39.0117
bond_coeff	333	harmonic	0.0038	43.0743
bond_coeff	334	harmonic	0.0157	42.7501
bond_coeff	335	harmonic	0.0308	42.0187
bond_coeff	336	harmonic	0.0292	34.8510
bond_coeff	337	harmonic	0.0531	32.9967
bond_coeff	338	harmonic	0.0255	35.3088
bond_coeff	339	harmonic	0.0235	46.2931
bond_coeff	340	harmonic	0.0316	39.0827
bond_coeff	341	harmonic	0.0244	39.0133
bond_coeff	342	harmonic	0.0927	35.4346
bond_coeff	343	harmonic	0.0348	29.9519
bond_coeff	344	harmonic	0.1102	27.8692
bond_coeff	345	harmonic	0.0121	36.9704
bond_coeff	346	harmonic	0.7406	16.1304
bond_coeff	347	harmonic	8.6257	12.5011
bond_coeff	348	harmonic	1.0273	23.9716
bond_coeff	349	harmonic	0.1141	36.0958
bond_coeff	350	harmonic	0.0092	40.9741
bond_coeff	351	harmonic	0.0014	41.4988
bond_coeff	352	harmonic	0.0012	44.6764
bond_coeff	353	harmonic	0.0008	47.4487
bond_coeff	354	harmonic	0.0008	51.9115
bond_coeff	355	harmonic	0.0022	29.5602
bond_coeff	356	harmonic	0.0189	33.3231
bond_coeff	357	harmonic	0.4128	32.3724
